text,label
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The early bird catches the worm.,1
She very likes to dance in the party.,0
A stitch in time saves nine.,1
I not understand why he did that.,0
Beauty is in the eye of the beholder.,1
He can plays the guitar very well.,0
All that glitters is not gold.,1
My mother cooks food very delicious.,0
Every cloud has a silver lining.,1
We goes to school together every day.,0
Actions speak louder than words.,1
She don't likes to eat fruits.,0
Necessity is the mother of invention.,1
I has a beautiful doll in my room.,0
The pen is mightier than the sword.,1
He runs very faster than me.,0
The apple doesn’t fall far from the tree.,1
She very much loves cats.,0
Rome was not built in a day.,1
Yesterday I go to the park with my friends.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The quick brown fox jumps over the lazy dog.,1
"Tomorrow, I going to swim at beach.",0
The first step towards getting somewhere is to decide that you are not going to stay where you are.,1
I really like eat pizza on weekends.,0
Knowledge is power.,1
She don't want to go to the cinema tonight.,0
Actions speak louder than words.,1
You can tell me where is the station?,0
"To err is human; to forgive, divine.",1
He much likes playing basketball.,0
A penny saved is a penny earned.,1
We go park for playing football.,0
All that glitters is not gold.,1
She no has time for doing homework.,0
Practice makes perfect.,1
This is a very very long time.,0
The early bird catches the worm.,1
I needs to book a hotel for my holidays.,0
Beauty is in the eye of the beholder.,1
I am very much hungry.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
